user_id,business_id,date,review_id,stars,usefulvotes_review,user_name,categories,biz_name,latitude,longitude,business_avg,business_review_count,user_avg,user_review_count
kGgAARL2UmvCcTRfiscjug,dcd3C1gWv-vVdQ9XYV8Ubw,2011-04-10 00:00:00,eST39HnrZsFukdXIOreGww,4,15,J,"[Pizza, Restaurants]",Grimaldi's Pizzeria,33.4938414,-111.9268138,4.11214953271,107,4.2,10
w4suxL1zlxsihVlugZZDAQ,dcd3C1gWv-vVdQ9XYV8Ubw,2010-12-22 00:00:00,JfULzaxIrSUUbVRPN_lIew,5,4,Lindsey,"[Pizza, Restaurants]",Grimaldi's Pizzeria,33.4938414,-111.9268138,4.11214953271,107,3.6875,16
3Jw-rYwJEz6jSqPgVVmmhA,dcd3C1gWv-vVdQ9XYV8Ubw,2011-11-12 00:00:00,EUCbgAziFmKqQWh37B1WWA,4,0,Soli,"[Pizza, Restaurants]",Grimaldi's Pizzeria,33.4938414,-111.9268138,4.11214953271,107,4.10810810811,37
ZZ43etAB2n_T53YBYtf8Dw,dcd3C1gWv-vVdQ9XYV8Ubw,2008-08-20 00:00:00,Yalzl4KwjZQr2SEJdFPNPw,4,6,lindsay,"[Pizza, Restaurants]",Grimaldi's Pizzeria,33.4938414,-111.9268138,4.11214953271,107,3.11764705882,17
ST8Yzlk2MqKlcaLqL2djBg,dcd3C1gWv-vVdQ9XYV8Ubw,2009-01-03 00:00:00,K0szoR-CI56ndP8Wj74Omg,5,0,Travis,"[Pizza, Restaurants]",Grimaldi's Pizzeria,33.4938414,-111.9268138,4.11214953271,107,4.26829268293,41
KK_2vxqNug1wQhVo22soQw,dcd3C1gWv-vVdQ9XYV8Ubw,2010-01-15 00:00:00,7fTlabtg0pvmidwXPZ2-7g,1,2,kara,"[Pizza, Restaurants]",Grimaldi's Pizzeria,33.4938414,-111.9268138,4.11214953271,107,2.75,8
mym5tXZoZCbuPCYQzI5Ysg,dcd3C1gWv-vVdQ9XYV8Ubw,2009-01-02 00:00:00,1eEYGMyyD4Y_ImVa3aW3pw,5,3,Billy,"[Pizza, Restaurants]",Grimaldi's Pizzeria,33.4938414,-111.9268138,4.11214953271,107,4.2,20
Lp_Ykqfbv5Q-oyGYlMGJRg,dcd3C1gWv-vVdQ9XYV8Ubw,2009-11-15 00:00:00,g3ArI3-RxFVAJnCdqfTooQ,4,7,Stephanie,"[Pizza, Restaurants]",Grimaldi's Pizzeria,33.4938414,-111.9268138,4.11214953271,107,4.29411764706,34
qaKzkFaZtqWIXCGQ-GStQw,dcd3C1gWv-vVdQ9XYV8Ubw,2011-12-13 00:00:00,XMQFkRzhrLkYQ0BUajKP1g,4,0,Steve,"[Pizza, Restaurants]",Grimaldi's Pizzeria,33.4938414,-111.9268138,4.11214953271,107,4.66666666667,6
izOUjRwXReNSYtIl_AUR9w,dcd3C1gWv-vVdQ9XYV8Ubw,2009-08-30 00:00:00,oefK6YtNC6lJjn2ID4TJ0w,4,0,Andrew,"[Pizza, Restaurants]",Grimaldi's Pizzeria,33.4938414,-111.9268138,4.11214953271,107,4.38461538462,13
l81ILmOhky5bG7o4r3rkhQ,dcd3C1gWv-vVdQ9XYV8Ubw,2008-09-07 00:00:00,N9Az1la9kQF8O0o2y33dLg,5,2,Erik,"[Pizza, Restaurants]",Grimaldi's Pizzeria,33.4938414,-111.9268138,4.11214953271,107,4.25,16
eeEj90eJiwYMLJfPW9kdxg,dcd3C1gWv-vVdQ9XYV8Ubw,2010-02-13 00:00:00,U_GkDGzp9QXgiggCeKgITw,5,5,Shawn And Katrina,"[Pizza, Restaurants]",Grimaldi's Pizzeria,33.4938414,-111.9268138,4.11214953271,107,4.19230769231,26
B_leEp0XWSNi5_HQ_BLAAg,dcd3C1gWv-vVdQ9XYV8Ubw,2011-03-03 00:00:00,npgMG8TvihLuzhcwkxQ5rg,4,1,Ransley,"[Pizza, Restaurants]",Grimaldi's Pizzeria,33.4938414,-111.9268138,4.11214953271,107,4.11111111111,9
qZrArI2ohkYkQlELl13BKQ,dcd3C1gWv-vVdQ9XYV8Ubw,2012-02-14 00:00:00,EGoWiaIXmUeuRE0_iO7Adw,4,3,Sarah,"[Pizza, Restaurants]",Grimaldi's Pizzeria,33.4938414,-111.9268138,4.11214953271,107,3.66666666667,21
XpejQYZqVcYGX7fYuYHzSw,dcd3C1gWv-vVdQ9XYV8Ubw,2009-12-23 00:00:00,CEOyvTceHWY9m00iIw8yCw,3,0,Bryan,"[Pizza, Restaurants]",Grimaldi's Pizzeria,33.4938414,-111.9268138,4.11214953271,107,3.63636363636,11
bXJ9U9e_zn8K1xKwqTArzw,dcd3C1gWv-vVdQ9XYV8Ubw,2010-03-24 00:00:00,-Y4RTBiNDcWxQmweVzEN9g,3,0,Tyronius,"[Pizza, Restaurants]",Grimaldi's Pizzeria,33.4938414,-111.9268138,4.11214953271,107,4.33333333333,9
hFG1Lira7tL_PElq6bdAAw,dcd3C1gWv-vVdQ9XYV8Ubw,2009-07-26 00:00:00,YdvtD9ZDlRAt-pH9Dn5Zvg,3,1,Kansas,"[Pizza, Restaurants]",Grimaldi's Pizzeria,33.4938414,-111.9268138,4.11214953271,107,3.88888888889,9
caELu3OqZm8LkdikpmEB4w,dcd3C1gWv-vVdQ9XYV8Ubw,2009-02-09 00:00:00,Q3a7r-qrEjBxPmOXJgn3_w,4,0,Phil,"[Pizza, Restaurants]",Grimaldi's Pizzeria,33.4938414,-111.9268138,4.11214953271,107,3.5,22
hnirQYfI4cjrzSMENyQTWw,dcd3C1gWv-vVdQ9XYV8Ubw,2008-02-03 00:00:00,HoSwtAGAK9hiOs1O0u4WDQ,5,1,Andrea,"[Pizza, Restaurants]",Grimaldi's Pizzeria,33.4938414,-111.9268138,4.11214953271,107,3.92857142857,14
EKwGhgLrM18ErVKKeYE2UA,dcd3C1gWv-vVdQ9XYV8Ubw,2009-07-08 00:00:00,runRNWKzmrUGRLKYB0eLsg,4,3,Lorena,"[Pizza, Restaurants]",Grimaldi's Pizzeria,33.4938414,-111.9268138,4.11214953271,107,4.0,26
QQltfvEq-YYN7roLQarVsg,dcd3C1gWv-vVdQ9XYV8Ubw,2008-08-02 00:00:00,p25mGyIec9bq2nB2AGWupA,5,2,Allison,"[Pizza, Restaurants]",Grimaldi's Pizzeria,33.4938414,-111.9268138,4.11214953271,107,4.18181818182,11
9SZBVZ-mxebOVa1BlWFtWw,dcd3C1gWv-vVdQ9XYV8Ubw,2012-01-04 00:00:00,agFAzR0xQ0QyveVT0lrigw,4,0,Jill,"[Pizza, Restaurants]",Grimaldi's Pizzeria,33.4938414,-111.9268138,4.11214953271,107,4.0,8
xgrNgHOs8F5JvEX38IeCJg,dcd3C1gWv-vVdQ9XYV8Ubw,2009-07-13 00:00:00,XR1x7nxqaWlXpAI_K3s2aQ,5,3,Lindsay,"[Pizza, Restaurants]",Grimaldi's Pizzeria,33.4938414,-111.9268138,4.11214953271,107,4.09090909091,22
b4C9E7vTJrOdkJQA86xYSg,dcd3C1gWv-vVdQ9XYV8Ubw,2007-10-04 00:00:00,H6EfJsnmKY-kYRe15dkXkQ,4,0,Halley,"[Pizza, Restaurants]",Grimaldi's Pizzeria,33.4938414,-111.9268138,4.11214953271,107,4.22857142857,35
vn3lecMsL3kXVe-7hg3gLg,dcd3C1gWv-vVdQ9XYV8Ubw,2011-12-26 00:00:00,7sDbd3pokdL_AsptgmxAPA,4,1,Jessica,"[Pizza, Restaurants]",Grimaldi's Pizzeria,33.4938414,-111.9268138,4.11214953271,107,4.28571428571,7
bX5mIrDlyD8ZabvF_An7FA,dcd3C1gWv-vVdQ9XYV8Ubw,2011-02-03 00:00:00,zQk8j7XqwCaM4BJd0CkPvQ,4,1,Cristi,"[Pizza, Restaurants]",Grimaldi's Pizzeria,33.4938414,-111.9268138,4.11214953271,107,3.9,20
xZvRLPJ1ixhFVomkXSfXAw,dcd3C1gWv-vVdQ9XYV8Ubw,2011-08-13 00:00:00,u95-oeW4MuVPBOMzN6z_hw,4,3,Angelique,"[Pizza, Restaurants]",Grimaldi's Pizzeria,33.4938414,-111.9268138,4.11214953271,107,4.0,21
kDJ9PRlYugp5RIa9ontPZg,dcd3C1gWv-vVdQ9XYV8Ubw,2007-05-11 00:00:00,CnD_ulDWaTyhgSAe_iFU9w,5,4,Robert,"[Pizza, Restaurants]",Grimaldi's Pizzeria,33.4938414,-111.9268138,4.11214953271,107,4.28571428571,14
Pv7DGHzZ-uqIUdOsqPpsVg,dcd3C1gWv-vVdQ9XYV8Ubw,2009-11-05 00:00:00,M8Pq05ep_LfbbMu2c8pkpw,2,1,Holly,"[Pizza, Restaurants]",Grimaldi's Pizzeria,33.4938414,-111.9268138,4.11214953271,107,4.11764705882,34
ACCUr3Ydw5XyPCmoIEdnpw,dcd3C1gWv-vVdQ9XYV8Ubw,2009-10-04 00:00:00,3j5DT37O6RAqtT5JU1BpHQ,5,0,P,"[Pizza, Restaurants]",Grimaldi's Pizzeria,33.4938414,-111.9268138,4.11214953271,107,4.33333333333,6
xq10i6hsaFuIk-DCJGcohA,dcd3C1gWv-vVdQ9XYV8Ubw,2010-12-13 00:00:00,lIm9XQAaG3Ao4xVzvez4ZQ,5,0,Lianna,"[Pizza, Restaurants]",Grimaldi's Pizzeria,33.4938414,-111.9268138,4.11214953271,107,3.9,10
e9d9EQqOd2-NlX8WFx0aEg,dcd3C1gWv-vVdQ9XYV8Ubw,2011-04-09 00:00:00,8EXDygdT4YYNN2GpfjyMag,4,0,Emily,"[Pizza, Restaurants]",Grimaldi's Pizzeria,33.4938414,-111.9268138,4.11214953271,107,3.7619047619,21
QnMPMD8Nh3ErZGfMRGAeYg,dcd3C1gWv-vVdQ9XYV8Ubw,2010-03-10 00:00:00,xPWSEl5zTd2TKbTeJgdZ0Q,3,0,Troy,"[Pizza, Restaurants]",Grimaldi's Pizzeria,33.4938414,-111.9268138,4.11214953271,107,3.5,10
KlLDE4egzf9VruPheiXHMA,dcd3C1gWv-vVdQ9XYV8Ubw,2009-07-17 00:00:00,LvgfGzds9YZNIElEDdAQqQ,4,1,Gary,"[Pizza, Restaurants]",Grimaldi's Pizzeria,33.4938414,-111.9268138,4.11214953271,107,3.875,8
uWeMgQMWd_dxqSxPpnd-qw,dcd3C1gWv-vVdQ9XYV8Ubw,2012-10-27 00:00:00,RppMyqLJJ4nwuYT2ZgsRcQ,3,1,candee,"[Pizza, Restaurants]",Grimaldi's Pizzeria,33.4938414,-111.9268138,4.11214953271,107,3.11111111111,9
Xm8HXE1JHqscXe5BKf0GFQ,dcd3C1gWv-vVdQ9XYV8Ubw,2009-04-20 00:00:00,S3-3pK30HddbWyF17srQqw,5,2,Lucky,"[Pizza, Restaurants]",Grimaldi's Pizzeria,33.4938414,-111.9268138,4.11214953271,107,3.78260869565,23
fH9OSIlijo9Obp8ZDq8rBg,dcd3C1gWv-vVdQ9XYV8Ubw,2009-11-18 00:00:00,irjr4yTbqbxelHKcE0_oSg,4,0,Chuck,"[Pizza, Restaurants]",Grimaldi's Pizzeria,33.4938414,-111.9268138,4.11214953271,107,4.0,8
LaEj3VpQh7bgpAZLzSRRrw,dcd3C1gWv-vVdQ9XYV8Ubw,2010-08-21 00:00:00,ZNwnskQfybQJVkk9P2rDuA,4,1,Ziyu,"[Pizza, Restaurants]",Grimaldi's Pizzeria,33.4938414,-111.9268138,4.11214953271,107,3.65517241379,29
jy1qPe0Tz3ewHacAtshmBw,dcd3C1gWv-vVdQ9XYV8Ubw,2009-08-14 00:00:00,zMBtE0xi3xKjg2ZrArzhkw,4,4,Sarah,"[Pizza, Restaurants]",Grimaldi's Pizzeria,33.4938414,-111.9268138,4.11214953271,107,4.4375,16
cl1LMRfak6gR3vqsEzRtHQ,dcd3C1gWv-vVdQ9XYV8Ubw,2006-10-31 00:00:00,V9Ow88fNPO90bQCNSWRPiw,4,2,Brian,"[Pizza, Restaurants]",Grimaldi's Pizzeria,33.4938414,-111.9268138,4.11214953271,107,3.5,6
dwiis_5YagRG7Ol8JSH-Ig,dcd3C1gWv-vVdQ9XYV8Ubw,2010-04-08 00:00:00,6Ewx9AtafWoMgCWRxb57-g,4,0,Ricardo,"[Pizza, Restaurants]",Grimaldi's Pizzeria,33.4938414,-111.9268138,4.11214953271,107,3.90909090909,11
HIVSZMiDFkqjpMx5pQMzhg,dcd3C1gWv-vVdQ9XYV8Ubw,2010-12-01 00:00:00,4kKYCpnROe00zyvygDc5Sg,5,2,Mindee,"[Pizza, Restaurants]",Grimaldi's Pizzeria,33.4938414,-111.9268138,4.11214953271,107,3.875,8
wLuDGMXytNVTF8ZU2gwUEQ,dcd3C1gWv-vVdQ9XYV8Ubw,2012-04-09 00:00:00,THMVkGs1buIawwClEMUhMA,5,2,Tarrah,"[Pizza, Restaurants]",Grimaldi's Pizzeria,33.4938414,-111.9268138,4.11214953271,107,4.08333333333,12
W9n_ZyVCXD0HfPqn6qriOw,dcd3C1gWv-vVdQ9XYV8Ubw,2008-06-30 00:00:00,Q7ftj9fWXUqyxbV7c49kNg,2,3,Pity,"[Pizza, Restaurants]",Grimaldi's Pizzeria,33.4938414,-111.9268138,4.11214953271,107,3.33333333333,9
T0blTqTnEs01-evKHcSDFw,dcd3C1gWv-vVdQ9XYV8Ubw,2010-10-31 00:00:00,dnzGZdQm-fSWEbz6gh5MjQ,4,1,Michael,"[Pizza, Restaurants]",Grimaldi's Pizzeria,33.4938414,-111.9268138,4.11214953271,107,3.33333333333,9
6WJHk3E4PLt0-EXakw5Kdw,dcd3C1gWv-vVdQ9XYV8Ubw,2009-03-25 00:00:00,75sKakKV8hY3kSCpfafonA,5,2,Regan,"[Pizza, Restaurants]",Grimaldi's Pizzeria,33.4938414,-111.9268138,4.11214953271,107,4.33333333333,9
TWjDnKexHSp0U3UQ3W01Kw,dcd3C1gWv-vVdQ9XYV8Ubw,2009-02-20 00:00:00,WQd-HpWrAeqT1lC_OGnmqQ,4,0,Kyle,"[Pizza, Restaurants]",Grimaldi's Pizzeria,33.4938414,-111.9268138,4.11214953271,107,4.0,9
rLL7YKSJRyj9cVhiM_Y5pw,dcd3C1gWv-vVdQ9XYV8Ubw,2012-11-22 00:00:00,53Z4CLa0i40kPBHyhNFzuA,5,0,Michael,"[Pizza, Restaurants]",Grimaldi's Pizzeria,33.4938414,-111.9268138,4.11214953271,107,4.5,6
xZbN7LQlbEcdh37ExKmn8Q,dcd3C1gWv-vVdQ9XYV8Ubw,2011-03-13 00:00:00,IqkEcV9vJipaRsuhxm-7nQ,4,0,Ryan,"[Pizza, Restaurants]",Grimaldi's Pizzeria,33.4938414,-111.9268138,4.11214953271,107,3.83333333333,12
1g8Crb6WGQUsA2l2X3yVGA,dcd3C1gWv-vVdQ9XYV8Ubw,2011-09-19 00:00:00,9TQisAedZHZGhMtps25O6Q,5,0,Jyoti,"[Pizza, Restaurants]",Grimaldi's Pizzeria,33.4938414,-111.9268138,4.11214953271,107,4.42857142857,7
VW7Fc5rqe7XjJdHOzMPo5A,dcd3C1gWv-vVdQ9XYV8Ubw,2009-04-03 00:00:00,wwHg1ROV2bv9S7e5Hxdllw,5,0,Aaron,"[Pizza, Restaurants]",Grimaldi's Pizzeria,33.4938414,-111.9268138,4.11214953271,107,4.57142857143,7
V4VW69mBsRzfa3mLmyBqLQ,dcd3C1gWv-vVdQ9XYV8Ubw,2010-06-02 00:00:00,OKmnwAc73Bp96_-H74gYHA,4,0,Mot,"[Pizza, Restaurants]",Grimaldi's Pizzeria,33.4938414,-111.9268138,4.11214953271,107,4.14285714286,7
OAWop7e3tUzl-kt3-OwPIQ,dcd3C1gWv-vVdQ9XYV8Ubw,2011-01-31 00:00:00,tWbFL9ysJuLrGVui8AvvFA,4,3,Jacob,"[Pizza, Restaurants]",Grimaldi's Pizzeria,33.4938414,-111.9268138,4.11214953271,107,3.88888888889,9
UV6WkH0W-OC_OVEeN9GD3g,dcd3C1gWv-vVdQ9XYV8Ubw,2007-12-05 00:00:00,RhbHFnIh8w7CI3E3IrAnHA,5,1,Karin,"[Pizza, Restaurants]",Grimaldi's Pizzeria,33.4938414,-111.9268138,4.11214953271,107,4.5,6
QSzbhLINnOVxYEVhuTituA,dcd3C1gWv-vVdQ9XYV8Ubw,2008-09-08 00:00:00,5vRQ5v1t8oZYz-fC4KneMw,5,4,M,"[Pizza, Restaurants]",Grimaldi's Pizzeria,33.4938414,-111.9268138,4.11214953271,107,4.5,6
yC91d5O-Fn70RHXShLDXfA,dcd3C1gWv-vVdQ9XYV8Ubw,2010-08-11 00:00:00,gK1OU8_rfIiZz4XC_8Tw4w,3,0,Chet,"[Pizza, Restaurants]",Grimaldi's Pizzeria,33.4938414,-111.9268138,4.11214953271,107,4.16666666667,6
J3I2NClEbD1Xr8lOdjxlqQ,MXOdsPTLQPsQK9hUq01DWg,2011-09-25 00:00:00,Cy_TbKvo2YxeOyHViHq32g,4,0,Stephen,"[Bars, American (Traditional), Pubs, Nightlife, Sports Bars, Restaurants]",Arcadia Tavern,33.494238,-111.977849,3.59756097561,82,3.85714285714,14
XqMkm-DD9VsdcKx2YVGhSA,MXOdsPTLQPsQK9hUq01DWg,2011-02-15 00:00:00,swmWlPYXMCFJmIsWropmwQ,4,1,Bao,"[Bars, American (Traditional), Pubs, Nightlife, Sports Bars, Restaurants]",Arcadia Tavern,33.494238,-111.977849,3.59756097561,82,3.96721311475,61
dQO0tQISZyb9L4d5ASnXyQ,MXOdsPTLQPsQK9hUq01DWg,2009-07-01 00:00:00,Yx9xhFE3_3oBlvh8blEUsg,3,12,Joel,"[Bars, American (Traditional), Pubs, Nightlife, Sports Bars, Restaurants]",Arcadia Tavern,33.494238,-111.977849,3.59756097561,82,3.84,25
vhxFLqRok6r-D_aQz0s-JQ,MXOdsPTLQPsQK9hUq01DWg,2011-01-09 00:00:00,twbN5VR1C5NGxdExP1rrSA,4,0,Melissa,"[Bars, American (Traditional), Pubs, Nightlife, Sports Bars, Restaurants]",Arcadia Tavern,33.494238,-111.977849,3.59756097561,82,3.625,64
X5GbNXY_nNoa_vTZDD0aCA,MXOdsPTLQPsQK9hUq01DWg,2012-05-31 00:00:00,RKrB55-8bENdFqrtdf_DLQ,4,0,Chrystalle,"[Bars, American (Traditional), Pubs, Nightlife, Sports Bars, Restaurants]",Arcadia Tavern,33.494238,-111.977849,3.59756097561,82,4.20930232558,43
upssaszVG_egJVRKBU5Dzg,MXOdsPTLQPsQK9hUq01DWg,2011-07-06 00:00:00,kjlbnm25XxzKHryPfK5vnw,2,1,Awesome,"[Bars, American (Traditional), Pubs, Nightlife, Sports Bars, Restaurants]",Arcadia Tavern,33.494238,-111.977849,3.59756097561,82,3.8,15
FHDI8M5sm6lrZXNUBZAOfA,MXOdsPTLQPsQK9hUq01DWg,2011-08-11 00:00:00,YhJOVPNQAJtq51dccBEz4A,3,0,Kelly,"[Bars, American (Traditional), Pubs, Nightlife, Sports Bars, Restaurants]",Arcadia Tavern,33.494238,-111.977849,3.59756097561,82,3.75757575758,33
4ozupHULqGyO42s3zNUzOQ,MXOdsPTLQPsQK9hUq01DWg,2010-09-13 00:00:00,3jpQzsyRz-P8JTGjwH-33w,4,11,Lindsey,"[Bars, American (Traditional), Pubs, Nightlife, Sports Bars, Restaurants]",Arcadia Tavern,33.494238,-111.977849,3.59756097561,82,4.25974025974,77
hTKFGpi3ltCV4B-XDFRT-A,MXOdsPTLQPsQK9hUq01DWg,2011-05-18 00:00:00,hT84bsfSJBynuN3zZCMh5w,5,0,Amanda,"[Bars, American (Traditional), Pubs, Nightlife, Sports Bars, Restaurants]",Arcadia Tavern,33.494238,-111.977849,3.59756097561,82,3.5,6
du6KeE54IFbPiXpU3LOd1g,MXOdsPTLQPsQK9hUq01DWg,2009-06-26 00:00:00,N-ov2xWPWzkRM05fdUCM8w,5,10,Donald,"[Bars, American (Traditional), Pubs, Nightlife, Sports Bars, Restaurants]",Arcadia Tavern,33.494238,-111.977849,3.59756097561,82,3.88372093023,43
thdVzCfKx-DV0zYWqId3pw,MXOdsPTLQPsQK9hUq01DWg,2011-09-25 00:00:00,t895FMV8DjvrgbqUeTercg,3,0,Richard,"[Bars, American (Traditional), Pubs, Nightlife, Sports Bars, Restaurants]",Arcadia Tavern,33.494238,-111.977849,3.59756097561,82,4.10638297872,47
6K6GvIJZ_G_luOrVZDwrZw,MXOdsPTLQPsQK9hUq01DWg,2011-02-06 00:00:00,zAlqvp4Jz3ImkkEaUjDuOQ,4,0,Kenda,"[Bars, American (Traditional), Pubs, Nightlife, Sports Bars, Restaurants]",Arcadia Tavern,33.494238,-111.977849,3.59756097561,82,4.42857142857,7
NLDDaat42UQXQCOpU4e2TA,MXOdsPTLQPsQK9hUq01DWg,2011-02-07 00:00:00,xFr6OTf-ndI_tykWi_rEeg,4,4,Karri,"[Bars, American (Traditional), Pubs, Nightlife, Sports Bars, Restaurants]",Arcadia Tavern,33.494238,-111.977849,3.59756097561,82,3.94444444444,18
W9ZG5q-QIblXYeHgaPS5Uw,MXOdsPTLQPsQK9hUq01DWg,2012-04-11 00:00:00,_LdL7-UASl4UoE8yGISkvQ,5,1,Marie,"[Bars, American (Traditional), Pubs, Nightlife, Sports Bars, Restaurants]",Arcadia Tavern,33.494238,-111.977849,3.59756097561,82,3.78571428571,14
zMhkzu9VXFULKQ8YCCsDVQ,MXOdsPTLQPsQK9hUq01DWg,2011-08-14 00:00:00,RTCc1j8b57W4op2qTqjN1Q,4,1,Sheri,"[Bars, American (Traditional), Pubs, Nightlife, Sports Bars, Restaurants]",Arcadia Tavern,33.494238,-111.977849,3.59756097561,82,3.66666666667,6
fczQCSmaWF78toLEmb0Zsw,MXOdsPTLQPsQK9hUq01DWg,2009-08-07 00:00:00,0MjRhwJCQeRhDosAfj0Viw,4,10,Gabi,"[Bars, American (Traditional), Pubs, Nightlife, Sports Bars, Restaurants]",Arcadia Tavern,33.494238,-111.977849,3.59756097561,82,4.02409638554,83
6ts41fCsDKHbFZaKOMNmVQ,MXOdsPTLQPsQK9hUq01DWg,2012-05-02 00:00:00,GPYSlbxOmg8CZiErYpYd4A,2,3,Kirstin,"[Bars, American (Traditional), Pubs, Nightlife, Sports Bars, Restaurants]",Arcadia Tavern,33.494238,-111.977849,3.59756097561,82,3.70588235294,34
Q-e5Kriu18oFX5orJkoNhA,MXOdsPTLQPsQK9hUq01DWg,2011-07-15 00:00:00,PuWbnXoj_jd2Z-i1fRs34A,3,0,Amy,"[Bars, American (Traditional), Pubs, Nightlife, Sports Bars, Restaurants]",Arcadia Tavern,33.494238,-111.977849,3.59756097561,82,3.90909090909,11
ryjqXdp68i2I9JPOpX9URw,MXOdsPTLQPsQK9hUq01DWg,2011-09-13 00:00:00,BpAaMd1tWWdrHkvN_K5gLw,3,0,Steven,"[Bars, American (Traditional), Pubs, Nightlife, Sports Bars, Restaurants]",Arcadia Tavern,33.494238,-111.977849,3.59756097561,82,2.3,10
PNS9z4aFDbfhpIsHCfNvNg,MXOdsPTLQPsQK9hUq01DWg,2010-06-22 00:00:00,xDNP1Ah50e6RjBOz2EBMDQ,4,0,Teri,"[Bars, American (Traditional), Pubs, Nightlife, Sports Bars, Restaurants]",Arcadia Tavern,33.494238,-111.977849,3.59756097561,82,3.8,35
_PzSNcfrCjeBxSLXRoMmgQ,MXOdsPTLQPsQK9hUq01DWg,2011-09-27 00:00:00,5-AFbr0vumCb-5hf3ksFJQ,4,4,Judy,"[Bars, American (Traditional), Pubs, Nightlife, Sports Bars, Restaurants]",Arcadia Tavern,33.494238,-111.977849,3.59756097561,82,3.83333333333,36
gN03qFYysM5DbgjuV6N0QQ,MXOdsPTLQPsQK9hUq01DWg,2012-05-06 00:00:00,iUaJXB366F7QseJUe6b5ww,2,2,David,"[Bars, American (Traditional), Pubs, Nightlife, Sports Bars, Restaurants]",Arcadia Tavern,33.494238,-111.977849,3.59756097561,82,4.37209302326,43
7zDqr2I0-xpw9HF5Ha54cA,MXOdsPTLQPsQK9hUq01DWg,2009-10-19 00:00:00,Ze3S6jnw9sui20qaPvOTVw,3,2,Tonia,"[Bars, American (Traditional), Pubs, Nightlife, Sports Bars, Restaurants]",Arcadia Tavern,33.494238,-111.977849,3.59756097561,82,3.63265306122,49
AVCBC2G5RjJM8tu_PebFPw,MXOdsPTLQPsQK9hUq01DWg,2010-09-20 00:00:00,VfoOyYCpoRCnpGFHI1CeXw,4,1,Kristen,"[Bars, American (Traditional), Pubs, Nightlife, Sports Bars, Restaurants]",Arcadia Tavern,33.494238,-111.977849,3.59756097561,82,3.625,8
D2NKLp8yrK-49RKslrOnpw,MXOdsPTLQPsQK9hUq01DWg,2011-08-12 00:00:00,wSp8b6ckKezrNjpfPiSZQw,4,1,Rylee,"[Bars, American (Traditional), Pubs, Nightlife, Sports Bars, Restaurants]",Arcadia Tavern,33.494238,-111.977849,3.59756097561,82,3.92307692308,13
5kJYTUtFUJT24dWNs6eW8w,MXOdsPTLQPsQK9hUq01DWg,2009-08-18 00:00:00,oxT9go6_sp-I1kwM94lTBQ,2,11,Ron,"[Bars, American (Traditional), Pubs, Nightlife, Sports Bars, Restaurants]",Arcadia Tavern,33.494238,-111.977849,3.59756097561,82,4.11764705882,17
_uL7OiQSfNsCd60DrAf7qQ,MXOdsPTLQPsQK9hUq01DWg,2009-09-18 00:00:00,I8wD8ZOZo_7BfYahsDg9Jg,3,2,Aimee,"[Bars, American (Traditional), Pubs, Nightlife, Sports Bars, Restaurants]",Arcadia Tavern,33.494238,-111.977849,3.59756097561,82,4.0,35
-9mljS0O9mwdOnGv-Oea3Q,MXOdsPTLQPsQK9hUq01DWg,2010-03-11 00:00:00,K6BRwzu4fg9l4FETlIRayw,3,0,Brenda,"[Bars, American (Traditional), Pubs, Nightlife, Sports Bars, Restaurants]",Arcadia Tavern,33.494238,-111.977849,3.59756097561,82,2.33333333333,6
jopndPrv-H5KW2CfScnw9A,MXOdsPTLQPsQK9hUq01DWg,2009-12-08 00:00:00,960G-FwZwQxsnmOPI_PtMg,3,2,Valerie,"[Bars, American (Traditional), Pubs, Nightlife, Sports Bars, Restaurants]",Arcadia Tavern,33.494238,-111.977849,3.59756097561,82,3.92105263158,38
XBHJCDzNh--mBhJkzyM_iA,MXOdsPTLQPsQK9hUq01DWg,2009-06-01 00:00:00,i4gzopmIB6yW8QQ1kC0ljA,4,3,Nadia,"[Bars, American (Traditional), Pubs, Nightlife, Sports Bars, Restaurants]",Arcadia Tavern,33.494238,-111.977849,3.59756097561,82,4.09090909091,33
Yoa2y89jR7tAnWRLSDca7Q,MXOdsPTLQPsQK9hUq01DWg,2012-07-31 00:00:00,kC7JVABw_u9hFCI7CQhCOw,5,0,Andrew,"[Bars, American (Traditional), Pubs, Nightlife, Sports Bars, Restaurants]",Arcadia Tavern,33.494238,-111.977849,3.59756097561,82,4.5,8
AuQ28IMcqAloDmlFI7CKoA,MXOdsPTLQPsQK9hUq01DWg,2010-07-15 00:00:00,xyYJcsdL3oZ5rOsv-Ce-lg,5,1,JeannieRafael,"[Bars, American (Traditional), Pubs, Nightlife, Sports Bars, Restaurants]",Arcadia Tavern,33.494238,-111.977849,3.59756097561,82,4.72727272727,11
exefpuK6O1ctUUqTxq5XLg,MXOdsPTLQPsQK9hUq01DWg,2012-01-23 00:00:00,vnyLF9jIcmLdHP9aKspy-Q,3,0,C,"[Bars, American (Traditional), Pubs, Nightlife, Sports Bars, Restaurants]",Arcadia Tavern,33.494238,-111.977849,3.59756097561,82,3.69230769231,26
